decision_id,complaint_number,advertiser,advertisement,date_of_meeting,complaint_id,complaints,label,len(complaints),adver_id,adver_,adver_type,len_adver,Unnamed: 13
21427,21/427,Asaleo Care,"Libra Television, Television",02/09/2021,21403,This ad is disgusting. Wear Bleed Wash. Showing red liquid coming out of the pants being washed is degrading to females. Tampon or pad ads do not show what it looks like after 21/427 8 being used nor do they mention blood. Thi s ad needs to be taken off television. It is totally degrading to females to a natural bodily function.,1,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",03/09/2021,21404,Period underwear squeezing out blood and wash a nd wear and more blood Distasteful over meal hour,1,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",04/09/2021,21405,"Totally disgusting ad. A woman’s period is private. To see the blood be wringed out of the undies was so gross. I'm a woman and I found the ad. offensive. They need a better slogan also instead of ""bleed"" as if we woman don't know what blood from the vagin a is. Not a culturally sensitive advertisement also.",1,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",05/09/2021,21406,"I am no prude and have no problem with advertising sanitary products etc but I think the new Libra advert is absolutely disgusting. Especially when it's played all times of the days when young children are viewing. The advert has a catchy tune and says 'wear, bleed, wash, repeat' and when it says wash there is a image of someone ringing out bloody underwear. The advert itself isn't bad but I think it's going a bit far when the image of blood being ringed out of underwear is a bit top far. As a women myself I don't want to visualise that or have that image stuck in my children's heads. I feel this should be looked into and either be edited or removed.",4,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",06/09/2021,21407,This advert is shown during daytime TV while schools are closed and is too graphic. It is more suitable for late night and would be better if it were more discreet.,2,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",07/09/2021,21408,This advert does not meet decent standards. Seeing period blood being squeezed out on our TV. This does not need to be shown,0,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",08/09/2021,21409,"This advertisment needs to be removed. It is extremely offensive. The ad is of a women dressed in underwear. They then say bleed, then she takes them off and washes them and they say wash, then they say repeat. They show her wringing out the blood and then say again, bleed,wash, repeat. There is no need for this kind of advertising. This product could be more tastefully advertised. Even my husband commented that it is completely offensive. Please do something about th is or I will contact fair go",5,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21427,21/427,Asaleo Care,"Libra Television, Television",09/09/2021,21410,I would like to complain about the Libra Advert I saw on Channel 3 at 5.20pm on Monday 16th August. It used the words - Wear Bleed Wash Repeat. I consider this advertisement very unsuitable to be shown at tea ti me. After talking with friends they all agreed with my thoughts.,1,340,20568.0,"s |The television and television OnDemand advertisement s for Libra 's Period Proof Undies |feature d a jingle which sa id ""wear| bleed| wash| repeat"". The advertisement s had i mage ry to |demonstrate each word ""wear| bleed| wash | repeat "" and included a shot of a woman's hands |wringing out what appeared to be water and menstrual blood from a pair of underpants .",,369,
21428,21/428,A+ Burgers,A+ Burgers website,23/08/2021,21411,"Advertiser makes a bo ld claim about being the ""best food in Dunedin"";no source |is stated and its not puffery either; its a brash| misleading statement.",1,170,,,,0,
21429,21/429,Calder Chiropractic Centre,Calder Chiropractic Ce ntre,15/09/2021,21412,"I submit that the information on this web page is in breach of the Therapeutic |and Health Advertising Code| PRINCIPLE 2: TRUTHFUL PRESENTATION: Rule 2 (a) |Truthful Presentation. It states: ""WHAT IS APPLIED KINESIOLOGY? A pplied Kinesiology |(AK) is a form of diagnosis through muscle testing to examine how a person's body is |functioning. In Applied Kinesiology the practitioner uses muscle testing as part of the |diagnostic procedure as an indicator tool to assess the body's s tructural| chemical or |emotional aspects of health and identifies how well a person's body is functioning. Most |commonly the practitioner will find a muscle which tests weak""and thus attempts to |investigate what is causing the muscle to function ineffect ively. AK utilises the triad of health |to explain health problems that arise. The triad of health is represented by an equilateral |triangle which evaluates the structural| chemical and mental aspects of health. Treatments |may involve specific joint manipul ation or mobilisation| various myofascial therapies| cranial |techniques| meridian and acupuncture skills| clinical nutrition| dietary management| |counselling skills| evaluating environmental irritants and various reflex procedures. AK is not |a stand -alone diagnostic tool but is used in conjunction with other diagnostic testing. For |more information go to www.icak.com "" There is currently no credible scientific evidence |which proves that Applied Kinesiology can be reliably used to made any assessment or |diagn osis.",0,1566,20569.0,: The Calder Chiropractic Centre web page focuses on the Applied |Kinesiology service. It elaborates on the method of diagnosis and possible treatments that |can come out of this. At th e bottom of the page| there is a disclaimer that Applied |Kinesiology is not a stand -alone diagnostic tool.,,295,
